participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.t,player.vote,player.bid,player.ask,player.lama,player.why_accept,player.other_accept,player.why_reject,player.other_reject,player.age,player.gender,player.major,player.political,player.gpa,player.payoff,group.id_in_subsession,group.price,group.q,group.policy,group.costo,group.uniforme,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,71,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,71,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,71,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,71,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,72,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,73,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,74,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,75,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,76,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,77,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,78,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,79,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,80,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,81,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,82,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,83,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
2,8f4qdukq,,0,479,1000,voting,Survey,2022-09-09 22:26:35.069114+00:00,1,,,66,2,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
3,lip6wecw,,0,479,1000,voting,Survey,2022-09-09 22:26:04.572530+00:00,1,,,98,3,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
4,nmglt214,,0,479,1000,voting,Survey,2022-09-09 22:26:05.344885+00:00,1,,,84,4,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
5,7o35bquw,,0,479,1000,voting,Survey,2022-09-09 22:26:10.062216+00:00,1,,,139,5,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
6,5h9lcz0l,,0,479,1000,voting,Survey,2022-09-09 22:26:00.015623+00:00,1,,,102,6,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
7,u01fgzgs,,0,479,1000,voting,Survey,2022-09-09 22:26:02.661180+00:00,1,,,158,7,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
8,x9op5bm3,,0,479,1000,voting,Survey,2022-09-09 22:26:09.894121+00:00,1,,,121,8,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
9,olpl4te6,,0,479,1000,voting,Survey,2022-09-09 22:26:30.824926+00:00,1,,,176,9,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
10,zdqm5mqn,,0,479,1000,voting,Survey,2022-09-09 22:26:06.112592+00:00,1,,,185,10,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
11,5vaz41yo,,0,479,1000,voting,Survey,2022-09-09 22:26:13.653469+00:00,1,,,148,11,,,,,,,,,,,,,,,,0,1,,,,,,84,dgqok9ca,,,,,0
1,b3thk85v,,0,479,1000,voting,Survey,2022-09-09 22:26:05.968843+00:00,1,,,103,1,,,,,,,,,,,,,,,,0,1,,,,,,85,dgqok9ca,,,,,0
